danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,songName,duration_min
0.8991494532199271,0.7435028248587571,11,1,0.11362649212444378,0.0719028956820338,0,0.2717012491631305,0.6800923012376756,0.49547881986567793,6jzW19SQaLj1kLArvipGQZ,Grey Area,0.29664848859032195
0.804374240583232,0.584180790960452,10,0,0.26925865036299107,0.00789692941917393,0,0.329492979341052,0.40738409901405487,0.5461122853533775,5SWnsxjhdcEDc7LJjq9UHk,Runnin,0.3387735348190816
0.6476306196840826,0.4576271186440678,8,0,0.4371450971795481,0.10325967491706611,0,0.539172222888767,0.2941053073211663,0.10700751654014035,1xqRKo0SDFDO5Jy8yEVD0X,ROLLIN N CONTROLLIN FREESTYLE,0.3308728274995952
0.6354799513973269,0.8101694915254237,0,1,0.010652357980989603,0.022431220334871337,0,0.7127760382004236,0.6475770925110131,0.39003464362094636,5QO79kh1waicV47BqGRL3g,Save Your Tears,0.370435476790313
0.7496962332928312,0.6745762711864406,2,1,0.4710423047791644,0.0016997281176557208,0,0.2288742729851604,0.3727711348856723,0.6079017471891142,7fxSLnklnayJNBIKntXedZ,Slidin,0.3202634294481928
0.8529769137302552,0.5073446327683616,7,0,0.10484411694351936,0.698085064797831,0,0.26349284705807224,0.34654919236417026,0.37081806470978157,4ga4WvRNhMsIL38pkBbnIN,Pressure (feat. Tove Lo),0.24290895706313403
0.8104495747266101,0.8508474576271187,2,1,0.1592590408850534,0.008024051497153791,0,0.4950748737007547,0.8122508915460457,0.42085746088522585,4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,0.29168032136926575
0.6354799513973269,0.4847457627118644,11,1,0.03369190514617048,0.3294310386562349,0,0.19493734110451238,0.8237885462555066,0.5357504658754082,7H5IsUlbk0nnm0ol4e3v5I,Дискотека / Discoteque,0.4133603434516801
0.5686512758201702,0.5163841807909604,1,0,0.3934656891475451,0.3251936360569062,0,0.3758214081911824,0.12208936438011325,0.5292594769688708,2w5Qf18KUY1epCmwLa8lui,Point,0.20344737577316507
0.6828675577156744,0.6090395480225989,3,0,0.15776269944321267,0.2118431165248638,0,0.2684373179318124,0.6643591357247745,0.5285465937941645,5vGLcdRuSbUhD8ScwsGSdA,Whoopty,0.19637348257208265
0.7120291616038883,0.6463276836158193,10,0,0.07051110065381405,0.30718467500975927,0,0.47349881455617443,0.5699601426473672,0.48943181960303667,66emkuEcHhtTIRtVilIgJp,Hooped,0.30060728662542263
0.6561360874848117,0.6384180790960452,1,1,0.04685427093660193,0.002250590455568451,0,0.2860851360857221,0.17977763792741766,0.16168690671235791,43CIWpJaJHRcI4mUSjqgc2,Bad Boy (with Young Thug),0.26913690676068197
0.7132442284325639,0.7548022598870057,0,1,0.46855466447161687,0.4883336361310608,0,0.8749738513119154,0.8248374239563665,0.6401753442475331,68wXv4DokvcOVNvuJ7FbWp,CUT EM IN (feat. Rick Ross),0.30611233672635213
0.707168894289186,0.4666666666666667,7,0,0.1962419099863865,0.8696998700706429,0,0.4159568937542369,0.6213551499895111,0.5164275798241555,4vHNeBWDQpVCmGbaccrRzi,Goodie Bag,0.24705988625682412
0.770352369380316,0.5062146892655368,7,0,0.07303178540052874,0.5720223374678025,0,0.22705941031547672,0.2699811202013845,0.40205360381204897,2JmFRXaJrkAUD2cs6U20KG,Jet Fuel,0.5347897474136865
0.6488456865127582,0.42711864406779654,1,1,0.35928228553729513,0.031647570988411235,0,0.19632738689411677,0.34759807006503035,0.30829695961579356,0bhnUFDQFCEHCBlsQfHnj5,Photograph,0.37555267777934426
0.7484811664641556,0.7175141242937852,6,0,0.32710043659021126,0.012049583966516047,0,0.15228789097388756,0.7734424166142227,0.5335680428230174,2IT0T0EqPaUxasjl2o8J2G,Christopher Walking,0.3299737697138943
0.9088699878493318,0.607909604519774,10,0,0.13059868825931237,0.019782843710290907,0,0.4724003055557841,0.3570379693727711,0.47082181672649054,2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),0.3297253024798012
0.36573511543134873,0.5943502824858757,5,1,0.3685539764924295,0.4766807789829069,0,0.24656369924353766,0.5542269771344661,0.2266655827507285,388bpvPl0s0VxtZorgBFtO,Cookie Chips,0.43397482395952686
