id,songName,cluster,danceability,energy,speechiness,acousticness,liveness,valence,tempo,duration_min,key,mode,instrumentalness
5qozAS2huRB1yn4XDnJtoX,50-50 (feat. Instupendo),2,0.566221142162819,0.3977401129943503,0.0140795383702489,0.0157573112409286,0.539172222888767,0.3664778686805118,0.4648811236039372,0.3567325531485797,8,1,0
64wdPpi4OeCQF4W2oMZ9Wt,XTCY,2,0.4811664641555286,0.7344632768361582,0.0481329136340676,0.225614674972682,0.847264741272387,0.2301237675687014,0.239922708455795,0.3053433707029272,2,1,0
63cd4JkwGgYJrbOizbfmsp,Pure Water (with Migos),2,0.6354799513973269,0.5084745762711865,0.1637401047668769,0.1821812983295629,0.5107931461641293,0.1157960981749527,0.9150355816251234,0.3364573620035037,0,1,0
5LCaw96SsbpHAQFAcbFwbI,Moon Love,2,0.6670716889428919,0.9333333333333336,0.0519630273258313,0.0177700774756097,0.2324780087995275,0.1965596811411789,0.4647623097414861,0.4117903619823859,6,1,0
4HrI0DIPyvRF1cxUUAGQJc,No,2,0.5151883353584448,0.8542372881355932,0.1037624152708775,0.0086172878610598,0.5777906347061434,0.2794210195091252,0.7401165626524258,0.4073648354138711,11,0,0
1dGfvs9UraQu7aTm4mpTd9,Hold,2,0.4617253948967194,0.8395480225988701,0.0950836988909053,0.0161810515008615,0.2551172161978187,0.2259282567652611,0.5896857060670111,0.3777121129828724,5,0,0
2x66KY9ZtoZsMv4z6KgLkV,Fast Lovers,2,0.5078979343863913,0.648587570621469,0.0220492743227375,0.046690350216028,0.1767451077374528,0.4503880847493182,0.5144640244131222,0.304141225273503,4,1,0
1j6kDJttn6wbVyMaM42Nxm,Lord Pretty Flacko Jodye 2 (LPFJ2),2,0.3985419198055893,0.6903954802259886,0.1607540540165182,0.013002999551365,0.125151906634914,0.0215019928676316,0.9524056680465752,0.2048915278028792,6,1,0
3yyYITDgnjAnJ33cn4E9gF,Heaven,2,0.6111786148238154,0.4926553672316385,0.014568566738008,0.2415049347201646,0.7439066036602031,0.0754143066918397,0.3711119726853184,0.3726209111332056,6,1,0
61lwey6oe4payZndOgsNQs,Alley-Oop (feat. iDA HAWK),2,0.4981773997569866,0.6519774011299435,0.0230225736266531,0.1154422073901361,0.219339008538999,0.4052863436123347,0.577191490426104,0.3473120958724642,6,1,0
0c8X4ApJu6CNEXoIb5VKMo,Frontlines,2,0.3037667071688943,0.9220338983050848,0.0807279962217552,0.0119436489015328,0.3639663856600802,0.0969162995594713,0.6022862288480058,0.3690499003521804,11,0,0
5FFoKbF8FK0AIC0i5GjSyM,Lights Out,2,0.4933171324422842,0.8135593220338982,0.0410883348667735,0.0758224930864128,0.2765500667597264,0.013425634571009,0.5650912365396401,0.3923105784819495,6,1,0
1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,2,0.4070473876063184,0.7920903954802261,0.0963262570452152,0.0440419735914476,0.2517177903952979,0.2290748898678413,0.5895356253986519,0.4230822146739811,7,1,0
0MInoMo8EitTC4eqqeobvZ,The Way I Are - OIJ Remix,2,0.6366950182260026,0.607909604519774,0.0124484174853588,0.0594025580140141,0.6579419714939114,0.250052443885043,0.46496867066048,0.2980974735534469,10,1,0
2VfWXoUeWSfI0yzEFRcVCn,Lullaby,2,0.4629404617253949,0.6666666666666666,0.0222115299403784,0.3220155841074097,0.2028062169881295,0.0822320117474302,0.3769088385006942,0.4436940329878862,0,0,0
0Y9D1Bc4fAkeZnVsGKdij6,WANTED U,2,0.1798298906439853,0.6847457627118644,0.0502086397433429,0.1112048047908074,0.203777440119012,0.2762743864065449,0.1707042535362757,0.4219524013343266,7,1,0
7DveMm88o6qrGHfPKI8UMA,Stupid World (feat. Bibi Bourelly),2,0.3912515188335358,0.4350282485875706,0.0291737745168185,0.157816233383423,0.2797520563802588,0.2731277533039647,0.615618394887252,0.3695417217890703,2,1,0
2EEiWAKVfsN0zGK33Ere5b,Falls - Kaskade Remix,2,0.3693803159173755,0.6858757062146892,0.0312729855241202,0.0104181839657745,0.2749399751606036,0.1734843717222571,0.6596045374388733,0.3837268022741022,6,1,0
3bQ3g7uap3wJyU0Pp02C54,Humble Bones,2,0.5261239368165249,0.8677966101694915,0.0280423453966683,0.1175609086898004,0.3463405077844281,0.4933920704845814,0.402122390785047,0.4619294604739454,0,0,0
6jKVU3e0gnQLj3iifJBvVN,Loyal,2,0.4131227217496962,0.9220338983050848,0.0804145526731116,0.0055133904570515,0.4024906523311833,0.2469058107824627,0.527045787110572,0.3581921035915973,2,1,1
3a2tuvXCHbW5nuUckuHkKT,Little Talks,2,0.3499392466585662,0.7322033898305085,0.0127747680690756,0.021795609944972,0.2984817072944668,0.4136773652192154,0.2951523944119965,0.4428056750209526,1,1,0
1hKqEI2bAnpvMzCh92H9zF,Celebrity Crush,2,0.7059538274605104,0.6903954802259886,0.0527598724705768,0.0560126359345512,0.3861382412571021,0.2322215229704216,0.1208462048350988,0.3099810835545769,8,1,0
2vSQ9NSh7eiU6uxeqSBXiu,Twin Turbo,2,0.6889428918590523,0.8757062146892656,0.0163604568332514,0.2701074022656332,0.2234030599616023,0.4409481854415775,0.5462936328276449,0.3253414895827031,0,1,0
58TaFP5j5i9swOf584yon2,HOUSTONFORNICATION,2,0.6464155528554071,0.6937853107344633,0.0946175031282049,0.1043190255668982,0.3164562050980744,0.2741766310048247,0.652619532998987,0.3738276613067349,0,0,0
4adY7jgVhIsCTwi2zsduAi,Ashley Olsen,2,0.3778857837181045,0.3740112994350282,0.230997375898837,0.0801658307507247,0.676349631211421,0.1241871197818334,0.5085671048188403,0.2184873641101072,10,1,0
1a5Hi6hk75ftgzAVMkj5Lw,If There's Time,2,0.3803159173754556,0.592090395480226,0.0129379196489563,0.0016679475981607,0.4442754577205915,0.1283826305852737,0.5280400715384521,0.3389301655913748,10,0,0
7p4vHnYXkxlzvfePJVpcTr,Feels Like Summer,2,0.4775212636695018,0.5502824858757062,0.171182150381034,0.1715877918312412,0.1836070892264016,0.237465911474722,0.6882261715672173,0.4812455339359077,7,1,0
6dO9BPEIFlM3C7FN7oeVmw,FLY (feat. WiDE AWAKE) - Original Sin Remix,2,0.2831105710814094,0.9310734463276836,0.0265865330178715,0.0007908052600997,0.44542605743947,0.1776798825256975,0.7397413609815275,0.4067627543375443,10,0,0
3Fd7afY38ng56uHQJ1bbWr,Lemon Glow,2,0.3754556500607534,0.8146892655367232,0.0083636903264966,0.4756214283330747,0.4147460128007148,0.5175162576043633,0.5800492764861114,0.4135491925898032,0,1,1
4SzZq7O8bVDG4WsbBVYNzk,"Oh I (feat. Jeremih, Young Thug & Sevyn)",2,0.5443499392466586,0.6406779661016949,0.084172030514023,0.1281544151881221,0.5138919900343559,0.2752255087056848,0.2510411846367422,0.3644707159060202,0,1,0
6Hgh47WXVKtXN5zGOu0hjI,OTW,2,0.6014580801944108,0.6429378531073446,0.0481329136340676,0.1938341554777168,0.2324780087995275,0.2657856093979442,0.1082456820541041,0.4380969994177586,2,1,0
0L0VMu7ovN7rmTtC8QQrqj,Need You,2,0.7241798298906441,0.7242937853107344,0.0165232614331172,0.2775228568144585,0.2080193213122316,0.3790644010908328,0.3896844553947747,0.3464045069495274,8,1,0
6400BZ7REh8DshcZKU7Pfp,Chameleon,2,0.6816524908869989,0.9310734463276836,0.0285273366691347,0.0018904112346255,0.4918848668496688,0.1787287602265575,0.4022161912027714,0.3429544502642686,4,1,0
